"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"P001","Internet i comunicacions","WiFi BCN","434030.987","4584423.48","433939.023","4584222.524","2.209633","41.406835","Punt de connexió Barcelona WiFi a la cruïlla del carrer Provençals amb Llull","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Llull, 326",""
"P001","Internet i comunicacions","WiFi BCN","431977.647","4583547.32","431885.701","4583346.373","2.185167","41.398772","L'Auditori de Barcelona","02","05","Eixample","el Fort Pienc","C Lepant, 150","932479300"
"P001","Internet i comunicacions","WiFi BCN","433218.03","4583889.153","433126.073","4583688.203","2.199966","41.401955","Ludoteca Maria Gràcia Pont","10","68","Sant Martí","el Poblenou","Rbla Poblenou, 77*91","933009866"
"P001","Internet i comunicacions","WiFi BCN","431098.366","4583409.282","431006.429","4583208.337","2.174665","41.397454","Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb carrer Consell de Cent","02","07","Eixample","la Dreta de l'Eixample","C Roger de Flor, 164",""
"P001","Internet i comunicacions","WiFi BCN","430097.876","4585614.717","430005.948","4585413.751","2.162443","41.417231","Casal de Barri Can Baró - El Pirineu","07","34","Horta-Guinardó","Can Baró","C Josep Serrano, 59*71","932 136 850"
"P001","Internet i comunicacions","WiFi BCN","431280.96","4586678.701","431189.022","4586477.725","2.176478","41.426916","Biblioteca Vilapicina i la Torre Llobeta","08","44","Nou Barris","Vilapicina i la Torre Llobeta","Pl Carmen Laforet, 11","934080667"
"P001","Internet i comunicacions","WiFi BCN","431561.963","4583709.885","431470.021","4583508.937","2.180177","41.400201","Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Diputació","02","05","Eixample","el Fort Pienc","C Diputació, 449",""
"P001","Internet i comunicacions","WiFi BCN","430245.415","4582595.47","430153.485","4582394.532","2.164557","41.39005","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte Borrell amb Manso","02","10","Eixample","Sant Antoni","C Comte Borrell, 61",""
"P001","Internet i comunicacions","WiFi BCN","433368.788","4584150.423","433276.83","4583949.47","2.201741","41.404321","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Pallars","10","68","Sant Martí","el Poblenou","C Bilbao, 89",""
"P001","Internet i comunicacions","WiFi BCN","430666.851","4583193.631","430574.917","4582992.688","2.169529","41.395474","Oficina d'Atenció Ciutadana del Districte de l'Eixample","02","07","Eixample","la Dreta de l'Eixample","C Aragó, 328","010"
"P001","Internet i comunicacions","WiFi BCN","428793.721","4582307.955","428701.804","4582107.02","2.147229","41.387334","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb Còrsega","02","09","Eixample","la Nova Esquerra de l'Eixample","C Viladomat, 269",""
"P001","Internet i comunicacions","WiFi BCN","428383.865","4583668.83","428291.953","4583467.883","2.142166","41.399554","Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Descartes","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Muntaner, 391",""
"P001","Internet i comunicacions","WiFi BCN","431846.51","4582010.697","431754.565","4581809.764","2.183772","41.384921","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el carrer Ribera","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Ribera, 1",""
"P001","Internet i comunicacions","WiFi BCN","430431.254","4585119.27","430339.323","4584918.309","2.166489","41.412797","Punt de connexió Barcelona WiFi a la cruïlla de la Ronda Guinardo amb Edifici d'aigua","07","33","Horta-Guinardó","el Baix Guinardó","Rda Guinardó, 51",""
"P001","Internet i comunicacions","WiFi BCN","427091.909","4582163.483","427000.008","4581962.55","2.126894","41.38588","Punt de connexió Barcelona WiFi a l'Avinguda Carlos III, a l'alçada del número 81","04","20","Les Corts","la Maternitat i Sant Ramon","G.V. Carles III, 81",""
"P001","Internet i comunicacions","WiFi BCN","429253.147","4584407.69","429161.227","4584206.736","2.152478","41.406285","Punt de connexió Barcelona WiFi a la cruïlla del carrer Torrent de l'Olla amb carrer Nil Fabra","06","31","Gràcia","la Vila de Gràcia","C Torrent de l'Olla, 201",""
"P001","Internet i comunicacions","WiFi BCN","434003.418","4583691.542","433911.454","4583490.593","2.209383","41.40024","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb el Passeig Garcia Faria","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Lope de Vega, 2",""
"P001","Internet i comunicacions","WiFi BCN","427444.133","4581950.11","427352.229","4581749.179","2.131132","41.38399","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Joan Güell amb Trav. de les Corts","04","19","Les Corts","les Corts","C Joan Güell, 174",""
"P001","Internet i comunicacions","WiFi BCN","429352.343","4583461.838","429260.422","4583260.893","2.153775","41.397775","Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer Luis Antúnez","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","Via Augusta, 35",""
"P001","Internet i comunicacions","WiFi BCN","431082.853","4584170.894","430990.916","4583969.942","2.174393","41.404312","Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb Marina","02","06","Eixample","la Sagrada Família","C Provença, 443",""
"P001","Internet i comunicacions","WiFi BCN","430369.65","4583166.93","430277.719","4582965.987","2.165977","41.395208","Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Llúria amb carrer València","02","07","Eixample","la Dreta de l'Eixample","C Roger de Llúria, 89",""
"P001","Internet i comunicacions","WiFi BCN","429994.313","4587115.657","429902.387","4586914.678","2.16103","41.43074","Consell de la Joventut Districte Horta-Guinardó","07","43","Horta-Guinardó","Horta","Pl Eivissa, 17","933583528"
"P001","Internet i comunicacions","WiFi BCN","431745.481","4583888.58","431653.538","4583687.63","2.182352","41.401826","Punt de connexió Barcelona WiFi a la cruïlla del carrer Diputació amb Padilla","02","05","Eixample","el Fort Pienc","C Diputació, 472",""
"P001","Internet i comunicacions","WiFi BCN","431597.592","4581383.435","431505.649","4581182.508","2.180866","41.37925","Punt de connexió Barcelona WiFi a la cruïlla del Passeig Colom amb el carrer Simó Oller","01","02","Ciutat Vella","el Barri Gòtic","Pg Colom, 14",""
"P001","Internet i comunicacions","WiFi BCN","429071.187","4584649.366","428979.269","4584448.41","2.150273","41.408446","Punt de connexió Barcelona WiFi a la cruïlla del carrer Mare de Déu del Coll amb el carrer Maignon","06","30","Gràcia","la Salut","C Mare de Déu del Coll, 10",""
"P001","Internet i comunicacions","WiFi BCN","430416.09","4585410.672","430324.159","4585209.708","2.166274","41.415421","Punt de connexió Barcelona WiFi a la Plaça de la Font Castellana","07","34","Horta-Guinardó","Can Baró","Pl Font Castellana, 1",""
"P001","Internet i comunicacions","WiFi BCN","428119.7","4580627.303","428027.789","4580426.384","2.139368","41.372137","Centre Esportiu Municipal la Bordeta","03","16","Sants-Montjuïc","la Bordeta","C Noguera Pallaresa, 34*42","934267973"
"P001","Internet i comunicacions","WiFi BCN","433879.845","4583790.13","433787.882","4583589.18","2.207894","41.401118","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb el Passeig Taulat","10","68","Sant Martí","el Poblenou","Pg Taulat, 173",""
"P001","Internet i comunicacions","WiFi BCN","431303.736","4581016.418","431211.796","4580815.495","2.177394","41.37592","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Josep Carner amb la Rbla de Santa Mònica","01","01","Ciutat Vella","el Raval","Pl Portal de la Pau, 1",""
"P001","Internet i comunicacions","WiFi BCN","430112.342","4583597.216","430020.414","4583396.269","2.16285","41.399061","Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb carrer Bruc","02","07","Eixample","la Dreta de l'Eixample","C Còrsega, 376",""
"P001","Internet i comunicacions","WiFi BCN","430033.57","4582363.842","429941.642","4582162.907","2.16205","41.387946","Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Consell de Cent","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Enric Granados, 15",""
"P001","Internet i comunicacions","WiFi BCN","431270.27","4583392.581","431178.331","4583191.636","2.176723","41.397318","Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Diputació","02","07","Eixample","la Dreta de l'Eixample","C Nàpols, 161",""
"P001","Internet i comunicacions","WiFi BCN","425404.649","4581888.602","425312.764","4581687.672","2.10675","41.383249","Parc de Cervantes-Roserar","04","21","Les Corts","Pedralbes","Av Diagonal, 712","010"
"P001","Internet i comunicacions","WiFi BCN","428126.033","4581475.326","428034.122","4581274.399","2.139343","41.379775","Punt de connexió Barcelona WiFi al Passeig de Sant Antoni (Estació d'Autobusos de Sants)","03","18","Sants-Montjuïc","Sants","C Viriat, 23",""
"P001","Internet i comunicacions","WiFi BCN","430853.667","4587785.138","430761.733","4587584.152","2.171238","41.436844","Oficina d'Atenció Ciutadana del Districte de Nou Barris","08","48","Nou Barris","la Guineueta","Pl Major de Nou Barris, 1","010"
"P001","Internet i comunicacions","WiFi BCN","432936.91","4584403.416","432844.956","4584202.461","2.196546","41.406563","Punt de connexió Barcelona WiFi a la cruïlla del carrer Castella amb Bolívia","10","71","Sant Martí","Provençals del Poblenou","C Castella, 46",""
"P001","Internet i comunicacions","WiFi BCN","433809.1","4584079.88","433717.138","4583878.928","2.207016","41.403722","Punt de connexió Barcelona WiFi a la cruïlla del carrer Espronceda amb Ramon Turro","10","68","Sant Martí","el Poblenou","C Espronceda, 48",""
"P001","Internet i comunicacions","WiFi BCN","433406.584","4585639.58","433314.626","4585438.613","2.202029","41.417736","Centre Esportiu Municipal Júpiter","10","72","Sant Martí","Sant Martí de Provençals","C Agricultura, 232","933148820"
"P001","Internet i comunicacions","WiFi BCN","427209.339","4582466.809","427117.437","4582265.873","2.128262","41.388622","Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de Carles III amb Avinguda Diagonal","04","19","Les Corts","les Corts","Av Diagonal, 609",""
"P001","Internet i comunicacions","WiFi BCN","428296.836","4583371.818","428204.924","4583170.874","2.14116","41.396871","Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb carrer de la Reina Victòria","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Calvet, 82",""
"P001","Internet i comunicacions","WiFi BCN","431292.884","4581751.63","431200.944","4581550.7","2.17718","41.382541","Servei de Documentació i Accés al Coneixement  (SEDAC)","01","02","Ciutat Vella","el Barri Gòtic","Pl Sant Jaume, 1","934027468"
"P001","Internet i comunicacions","WiFi BCN","429843.336","4582176.486","429751.41","4581975.552","2.159797","41.386242","Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Consell de Cent","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Muntaner, 57",""
"P001","Internet i comunicacions","WiFi BCN","429854.167","4580183.393","429762.24","4579982.478","2.160157","41.368292","Jardí de les Escultures *Annex Edifici Fundació Joan Miró","03","11","Sants-Montjuïc","el Poble-sec","Av Miramar, 1","934439470"
"P001","Internet i comunicacions","WiFi BCN","427950.708","4582085.717","427858.799","4581884.785","2.137174","41.385257","Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb carrer Marques de Setmenat","04","19","Les Corts","les Corts","C Numància, 84",""
"P001","Internet i comunicacions","WiFi BCN","432255.316","4584222.721","432163.368","4584021.768","2.188413","41.404878","Centre Cultural La Farinera del Clot","10","65","Sant Martí","el Clot","G.V. Corts Catalanes, 837","932918080"
"P001","Internet i comunicacions","WiFi BCN","429279.124","4582753.248","429187.203","4582552.309","2.152982","41.391387","Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Còrsega","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Muntaner, 165",""
"P001","Internet i comunicacions","WiFi BCN","432111.215","4582281.111","432019.268","4582080.176","2.186907","41.387379","Parc de la Ciutadella-Espai Lúdic Ambiental per a Famílies LaLudo","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pas Institut Escola, 1","638 326 771"
"P001","Internet i comunicacions","WiFi BCN","428629.562","4582299.641","428537.647","4582098.707","2.145267","41.387244","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer París","02","09","Eixample","la Nova Esquerra de l'Eixample","C Calàbria, 268",""
"P001","Internet i comunicacions","WiFi BCN","427075.13","4582118.79","426983.229","4581917.858","2.126699","41.385476","Punt de connexió Barcelona WiFi al carrer Sabino de Arana","04","20","Les Corts","la Maternitat i Sant Ramon","C Sabino Arana, 1",""
"P001","Internet i comunicacions","WiFi BCN","430581.008","4581949.833","430489.075","4581748.901","2.168645","41.384265","Oficina d'Atenció Ciutadana del Districte de Ciutat Vella","01","01","Ciutat Vella","el Raval","C Ramelleres, 17","010"
"P001","Internet i comunicacions","WiFi BCN","431031.051","4581510.014","430939.114","4581309.086","2.174077","41.380342","Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Ferran","01","02","Ciutat Vella","el Barri Gòtic","C la Rambla, 62",""
"P001","Internet i comunicacions","WiFi BCN","430428.142","4581912.386","430336.21","4581711.455","2.166821","41.383914","Centre de Cultura Contemporània de Barcelona","01","01","Ciutat Vella","el Raval","C Montalegre, 5","933064100"
"P001","Internet i comunicacions","WiFi BCN","431855.306","4586254.687","431763.362","4586053.715","2.183398","41.423146","Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb Garcilaso","09","61","Sant Andreu","la Sagrera","C Felip II, 136",""
"P001","Internet i comunicacions","WiFi BCN","431045.047","4585577.635","430953.111","4585376.67","2.17378","41.416979","Centre Esportiu Municipal Guinardó","07","35","Horta-Guinardó","el Guinardó","C Telègraf, 31*45","934464260"
"P001","Internet i comunicacions","WiFi BCN","430521.594","4583095.68","430429.662","4582894.738","2.167803","41.39458","Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb carrer Roger de Llúria","02","07","Eixample","la Dreta de l'Eixample","C Aragó, 299",""
"P001","Internet i comunicacions","WiFi BCN","430260.113","4583470.632","430168.183","4583269.686","2.164632","41.397934","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bruc amb l'Avinguda Diagonal","02","07","Eixample","la Dreta de l'Eixample","C Bruc, 152",""
"P001","Internet i comunicacions","WiFi BCN","430509.03","4583805.346","430417.098","4583604.397","2.167571","41.40097","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Rosselló","02","07","Eixample","la Dreta de l'Eixample","Pg Sant Joan, 127",""
"P001","Internet i comunicacions","WiFi BCN","430398.233","4585072.312","430306.302","4584871.351","2.166099","41.412372","Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del Guinardó amb el carrer Lepant","07","33","Horta-Guinardó","el Baix Guinardó","Rda Guinardó, 47",""
"P001","Internet i comunicacions","WiFi BCN","428103.611","4580997.054","428011.7","4580796.132","2.139131","41.375465","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb el carrer Premià","03","18","Sants-Montjuïc","Sants","C Sants, 36",""
"P001","Internet i comunicacions","WiFi BCN","431233.936","4583622.238","431141.997","4583421.291","2.176263","41.399383","Punt de connexió Barcelona WiFi a la cruïlla del carrer Sicília amb el carrer Consell de Cent","02","05","Eixample","el Fort Pienc","C Sicília, 169",""
"P001","Internet i comunicacions","WiFi BCN","428335.96","4583717.599","428244.048","4583516.652","2.141587","41.399989","Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Plató","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Muntaner, 405",""
"P001","Internet i comunicacions","WiFi BCN","430520.584","4584161.164","430428.652","4583960.212","2.167668","41.404176","Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Indústria","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Nàpols, 313",""
"P001","Internet i comunicacions","WiFi BCN","432740.199","4585273.931","432648.247","4585072.968","2.194096","41.414387","Centre Esportiu Municipal Bac de Roda","10","72","Sant Martí","Sant Martí de Provençals","Rbla Guipúscoa, 23*25","932663445"
"P001","Internet i comunicacions","WiFi BCN","427378.911","4583487.538","427287.008","4583286.593","2.130167","41.397831","Punt de connexió Barcelona WiFi a la cruïlla del carrer Doctor Roux amb Via Augusta","05","24","Sarrià-Sant Gervasi","les Tres Torres","Via Augusta, 284",""
"P001","Internet i comunicacions","WiFi BCN","433631.283","4583933.266","433539.322","4583732.315","2.204905","41.402386","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb  Llull","10","68","Sant Martí","el Poblenou","C Bilbao, 32",""
"P001","Internet i comunicacions","WiFi BCN","429352.184","4587440.776","429260.264","4587239.794","2.153308","41.433612","Punt de connexió Barcelona WiFi a la cruïlla Av. de l'Estatut de Catalunya amb Pl. Botticelli","07","43","Horta-Guinardó","Horta","Av Estatut de Catalunya, 54",""
"P001","Internet i comunicacions","WiFi BCN","432239.674","4580725.919","432147.725","4580524.998","2.188617","41.373383","Centre Esportiu Municipal de Sant Sebastià","01","03","Ciutat Vella","la Barceloneta","Pl Mar, 1","932210010"
"P001","Internet i comunicacions","WiFi BCN","431724.756","4582142.282","431632.812","4581941.348","2.182301","41.386096","Casal de Gent Gran Comerç","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Rec, 23*25","933196334"
"P001","Internet i comunicacions","WiFi BCN","427646.567","4582050.568","427554.661","4581849.636","2.133541","41.384913","Jardins de Magalí","04","19","Les Corts","les Corts","C Vallespir, 194",""
"P001","Internet i comunicacions","WiFi BCN","429812.636","4584265.264","429720.711","4584064.311","2.159187","41.405052","Casal de Gent Gran Montmany","06","31","Gràcia","la Vila de Gràcia","C Montmany, 45","932850474"
"P001","Internet i comunicacions","WiFi BCN","429845.165","4582366.291","429753.239","4582165.356","2.159797","41.387951","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Aribau amb carrer Aragó","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Aribau, 49",""
"P001","Internet i comunicacions","WiFi BCN","430656.254","4584805.484","430564.321","4584604.526","2.169217","41.409991","Punt de connexió Barcelona WiFi al carrer Lepant, 387","07","33","Horta-Guinardó","el Baix Guinardó","C Lepant, 387",""
"P001","Internet i comunicacions","WiFi BCN","431251.241","4582070.174","431159.302","4581869.241","2.176646","41.385406","Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb l'Avinguda de la Catedral","01","02","Ciutat Vella","el Barri Gòtic","Pl Antoni Maura, 6",""
"P001","Internet i comunicacions","WiFi BCN","429227.514","4581849.704","429135.593","4581648.774","2.15247","41.383245","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb carrer Aragó","02","09","Eixample","la Nova Esquerra de l'Eixample","C Viladomat, 179",""
"P001","Internet i comunicacions","WiFi BCN","430761.233","4581175.99","430669.298","4580975.065","2.170888","41.37731","Centre Esportiu Municipal Can Ricart","01","01","Ciutat Vella","el Raval","C Sant Oleguer, 8*10","934417526"
"P001","Internet i comunicacions","WiFi BCN","430288.824","4583617.268","430196.894","4583416.321","2.164958","41.399257","Punt de connexió Barcelona WiFi a la cruïlla del carrer Rosselló amb carrer Girona","02","07","Eixample","la Dreta de l'Eixample","C Rosselló, 307",""
"P001","Internet i comunicacions","WiFi BCN","434245.414","4583821.344","434153.448","4583620.394","2.212263","41.401429","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bac de Roda amb la Ronda del Litoral","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Bac de Roda, 2",""
"P001","Internet i comunicacions","WiFi BCN","429688.51","4583463.514","429596.586","4583262.569","2.157796","41.39782","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Gràcia amb el carrer Sèneca","06","31","Gràcia","la Vila de Gràcia","Pg Gràcia, 129",""
"P001","Internet i comunicacions","WiFi BCN","429382.092","4582296.091","429290.17","4582095.156","2.154267","41.387279","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Mallorca","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 148",""
"P001","Internet i comunicacions","WiFi BCN","428705.374","4583811.235","428613.459","4583610.287","2.145995","41.400865","Punt de connexió Barcelona WiFi a la cruïlla del carrer Brusi amb Via Augusta","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Brusi, 56",""
"P001","Internet i comunicacions","WiFi BCN","431469.121","4583420.538","431377.18","4583219.592","2.179099","41.397587","Punt de connexió Barcelona WiFi a la cruïlla del c. Sicília amb la Gran Via de les Corts Catalanes","02","05","Eixample","el Fort Pienc","G.V. Corts Catalanes, 709",""
"P001","Internet i comunicacions","WiFi BCN","428361.69","4583571.244","428269.778","4583370.298","2.141913","41.398673","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Via Augusta","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Santaló, 109",""
"P001","Internet i comunicacions","WiFi BCN","430944.958","4581616.931","430853.021","4581416.002","2.173035","41.381298","Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Hospital","01","01","Ciutat Vella","el Raval","C la Rambla, 75",""
"P001","Internet i comunicacions","WiFi BCN","430548.068","4584917.747","430456.136","4584716.788","2.16791","41.410992","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb l'Encarnació","07","33","Horta-Guinardó","el Baix Guinardó","C Lepant, 397",""
"P001","Internet i comunicacions","WiFi BCN","426658.126","4583725.196","426566.23","4583524.249","2.121517","41.399906","Punt de connexió Barcelona WiFi a la cruïlla del Pg. Reina Elisenda de Montcada amb la Plaça Sarrià","05","23","Sarrià-Sant Gervasi","Sarrià","Pl Sarrià, 11",""
"P001","Internet i comunicacions","WiFi BCN","428710.814","4585606.13","428618.899","4585405.165","2.145848","41.417031","Pavelló Poliesportiu Municipal Creueta del Coll","06","29","Gràcia","el Coll","C Castellterçol, 15","932193589"
"P001","Internet i comunicacions","WiFi BCN","428217.893","4583613.425","428125.982","4583412.479","2.140188","41.39904","Jardins de Can Castelló","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","Freixa, 56","010"
"P001","Internet i comunicacions","WiFi BCN","429334.346","4580938.815","429242.424","4580737.893","2.153854","41.37505","Punt de connexió Barcelona WiFi a la cruïlla de l'Av. del Paral·lel amb Vilamarí","02","10","Eixample","Sant Antoni","Av Paral.lel, 182",""
"P001","Internet i comunicacions","WiFi BCN","426828.816","4581439.015","426736.917","4581238.089","2.123835","41.379331","Espai d'Adolescents Jovecardí","04","20","Les Corts","la Maternitat i Sant Ramon","Trav Corts, 94","934489828"
"P001","Internet i comunicacions","WiFi BCN","431525.922","4586354.243","431433.981","4586153.27","2.179446","41.424014","Casal de Barri Congrés-Indians","09","62","Sant Andreu","el Congrés i els Indians","C Manigua, 25*35","933513953"
"P001","Internet i comunicacions","WiFi BCN","429563.886","4582846.65","429471.963","4582645.71","2.156377","41.392253","Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Rosselló","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Enric Granados, 93",""
"P001","Internet i comunicacions","WiFi BCN","428209.584","4581000.18","428117.673","4580799.258","2.140398","41.375503","Punt de connexió Barcelona WiFi a la cruïlla del carrer Espanya Industrial amb Creu coberta","03","18","Sants-Montjuïc","Sants","C Espanya Industrial, 1",""
"P001","Internet i comunicacions","WiFi BCN","432975.763","4586207.432","432883.809","4586006.46","2.196811","41.422814","Casal de Barri La Verneda","10","73","Sant Martí","la Verneda i la Pau","C Santander, 6","933057384"
"P001","Internet i comunicacions","WiFi BCN","433516.466","4583881.828","433424.506","4583680.877","2.203537","41.401914","Casal de Gent Gran Taulat - Can Saladrigas","10","68","Sant Martí","el Poblenou","C Llull, 214*216","934852540"
"P001","Internet i comunicacions","WiFi BCN","430433.416","4579752.778","430341.484","4579551.867","2.167132","41.364464","Castell de Montjuïc","03","11","Sants-Montjuïc","el Poble-sec","Ctra Montjuïc, 66","932564440"
"P001","Internet i comunicacions","WiFi BCN","434067.396","4584589.4","433975.432","4584388.443","2.21005","41.408332","Punt de connexió Barcelona WiFi a la cruïlla del carrer Selva de Mar amb Llull","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Selva de Mar, 38",""
"P001","Internet i comunicacions","WiFi BCN","433558.791","4584424.554","433466.831","4584223.598","2.203984","41.406805","Casal de Barri Bac de Roda - Poblenou","10","68","Sant Martí","el Poblenou","Camí Antic de València, 106","933 032 447"
"P001","Internet i comunicacions","WiFi BCN","429150.369","4581154.657","429058.449","4580953.733","2.151629","41.376978","Punt de connexió Barcelona WiFi a la cruïlla del c. Vilamarí amb la Gran Via de les Corts Catalanes","02","09","Eixample","la Nova Esquerra de l'Eixample","G.V. Corts Catalanes, 403",""
"P001","Internet i comunicacions","WiFi BCN","432953.21","4584156.087","432861.256","4583955.134","2.196769","41.404337","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb Sancho de Àvila","10","68","Sant Martí","el Poblenou","Rbla Poblenou, 127",""
"P001","Internet i comunicacions","WiFi BCN","428880.355","4582376.478","428788.438","4582175.543","2.148257","41.387958","Centre Esportiu Municipal Piscina Sant Jordi","02","09","Eixample","la Nova Esquerra de l'Eixample","París, 114","934109261"
"P001","Internet i comunicacions","WiFi BCN","426957.039","4582369.419","426865.139","4582168.484","2.125256","41.387722","Punt de connexió Barcelona WiFi a l'Avinguda Diagonal a prop l'edifici de La Caixa","04","20","Les Corts","la Maternitat i Sant Ramon","Av Diagonal, 629",""
"P001","Internet i comunicacions","WiFi BCN","433958.192","4584310.475","433866.228","4584109.52","2.208774","41.405811","Punt de connexió Barcelona WiFi a la cruïlla del carrer Fluvià amb Llull","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Fluvià, 50",""
"P001","Internet i comunicacions","WiFi BCN","430767.012","4584931.602","430675.078","4584730.643","2.170528","41.411136","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Carolina amb Padilla","07","33","Horta-Guinardó","el Baix Guinardó","C Santa Carolina, 20",""
"P001","Internet i comunicacions","WiFi BCN","431413.386","4582381.096","431321.445","4582180.16","2.17855","41.38822","Espai Jove Palau Alòs-Sala d'Estudi","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Sant Pere Més Baix, 55",""
"P001","Internet i comunicacions","WiFi BCN","425992.162","4581190.625","425900.271","4580989.702","2.113861","41.377017","Casal de Gent Gran de Sant Ramon","04","20","Les Corts","la Maternitat i Sant Ramon","Cardenal Reig, 11*LB","933348353"
"P001","Internet i comunicacions","WiFi BCN","433046.258","4582829.144","432954.302","4582628.203","2.198029","41.392393","Centre Esportiu Municipal Nova Icària","10","67","Sant Martí","la Vila Olímpica del Poblenou","Av Icària, 167","932212580"
"P001","Internet i comunicacions","WiFi BCN","431498.551","4584497.647","431406.61","4584296.691","2.179329","41.40729","Centre Esportiu Municipal Sagrada Família","02","06","Eixample","la Sagrada Família","C Cartagena, 231*239","934350566"
"P001","Internet i comunicacions","WiFi BCN","430970.468","4581488.863","430878.531","4581287.935","2.173355","41.380146","Gran Teatre del Liceu","01","01","Ciutat Vella","el Raval","C la Rambla, 51*59","934859900"
"P001","Internet i comunicacions","WiFi BCN","431047.995","4583241.333","430956.058","4583040.389","2.174082","41.395937","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Diputació","02","07","Eixample","la Dreta de l'Eixample","Pg Sant Joan, 39",""
